sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,forward_recovery_candidate_count,endpoint_distance_m,transition_probability,current_leg_visual_top1,next_leg_visual_top1,next_visual_stronger,within_transition_zone,transition_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
1126,1126,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001126.jpg,9,10,-7.178154916059754,15,18,583.2893676757812,0.07011034339666367,2.964481830596924,2.0249221324920654,0,0,0,0,0,-1014.516845703125,313.0662536621094,-1090.8978271484375,397.8766174316406,-1088.5360107421875,397.6843566894531,-1083.8536376953125,415.4062805175781,0.47009968757629395,0.49132850766181946,0.03857182338833809,-1089.4656982421875,398.45831298828125,12.36931619178645,12.36931619178645,-1103.9797683420798,399.4777609710399,113.61837005615234,124.38071845147445
1127,1127,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001127.jpg,9,10,-7.178154916059754,12,18,581.9058837890625,0.06987638771533966,2.9417927265167236,2.020362615585327,0,0,0,0,0,-1017.91845703125,313.52020263671875,-1089.4656982421875,398.45831298828125,-1087.30859375,394.1728210449219,-1084.05615234375,415.4486999511719,0.47081512212753296,0.49121153354644775,0.03797338157892227,-1088.20068359375,396.9984436035156,12.357465918260502,12.357465918260502,-1102.102889692284,399.18285300220685,109.1247329711914,120.10457264442523
1128,1128,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001128.jpg,9,10,-7.178154916059754,10,18,579.9658203125,0.06725834310054779,2.933297634124756,2.0148684978485107,0,0,0,0,0,-1021.011474609375,313.92449951171875,-1088.20068359375,396.9984436035156,-1084.19189453125,399.29254150390625,-1084.4716796875,415.51129150390625,0.4743770956993103,0.49094435572624207,0.034678567200899124,-1086.103271484375,398.7667236328125,12.29059402989365,12.29059402989365,-1100.1890911911896,399.1330775792524,106.93523406982422,116.31679476269892
1129,1129,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001129.jpg,9,10,-7.178154916059754,15,18,564.580322265625,0.0716579407453537,2.925002336502075,2.0305495262145996,0,0,0,0,0,-1024.3590087890625,314.3620910644531,-1086.103271484375,398.7667236328125,-1083.8916015625,399.05157470703125,-745.3986206054688,361.84429931640625,0.466877281665802,0.49134179949760437,0.04178085923194885,-1070.7816162109375,397.364013671875,12.43173735083652,12.43173735083652,-1096.7062451387555,398.92356019462653,95.10193634033203,111.28685757487996
1130,1130,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001130.jpg,9,10,-7.178154916059754,13,18,559.0372924804688,0.1692129522562027,2.879439115524292,2.003281354904175,0,0,0,0,0,-1027.7122802734375,314.8003845214844,-1070.7816162109375,397.364013671875,-1067.390869140625,394.99676513671875,-740.580322265625,363.7240295410156,0.5267415642738342,0.46153512597084045,0.011723354458808899,-1065.345703125,395.8771057128906,11.712757512471907,11.712757512471907,-1092.7880433689477,398.54293465133264,89.38516998291016,106.055031208864
1131,1131,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001131.jpg,9,10,-7.178154916059754,13,18,551.483642578125,0.10235504060983658,2.876511573791504,1.9804573059082031,0,0,0,0,0,-1030.82763671875,315.1929016113281,-1065.345703125,395.8771057128906,-1061.871337890625,396.07550048828125,-739.1438598632812,363.9618835449219,0.5037493705749512,0.4782296419143677,0.018021007999777794,-1057.8056640625,395.3968505859375,11.90211378165473,11.90211378165473,-1088.4985175760892,398.1571630425237,84.61965942382812,101.03959210965358
1132,1132,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001132.jpg,9,10,-7.178154916059754,17,18,545.0119018554688,0.08193450421094894,2.829810380935669,1.9701261520385742,0,0,0,0,0,-1034.2225341796875,315.6206359863281,-1057.8056640625,395.3968505859375,-1054.5684814453125,396.5386657714844,-743.351318359375,365.1228942871094,0.5050984621047974,0.47915905714035034,0.015742389485239983,-1051.30419921875,395.4673156738281,11.841184923250973,11.841184923250973,-1083.9267664224544,397.82653962061306,81.65338897705078,96.06415197758346
1133,1133,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001133.jpg,9,10,-7.178154916059754,14,18,537.5523681640625,0.07894160598516464,2.901803970336914,2.009307384490967,0,0,0,0,0,-1037.608154296875,316.04718017578125,-1051.30419921875,395.4673156738281,-1046.94970703125,397.0422668457031,-739.478515625,364.068359375,0.5013623237609863,0.4812866747379303,0.017351023852825165,-1043.7979736328125,395.6805419921875,11.88547968902075,11.88547968902075,-1079.020776488453,397.5641783076616,79.87356567382812,91.43317921419649
1134,1134,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001134.jpg,9,10,-7.178154916059754,17,18,531.0167846679688,0.07836411148309708,2.9818058013916016,2.0990614891052246,0,0,0,0,0,-1040.8140869140625,316.4633483886719,-1043.7979736328125,395.6805419921875,-1038.6234130859375,400.7248229980469,-749.844482421875,366.49658203125,0.5073559284210205,0.47812628746032715,0.014517810195684433,-1037.056396484375,397.668701171875,11.806682454589483,11.806682454589483,-1073.8668816827574,397.5770153815537,81.29224395751953,87.58946406419886
1135,1135,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001135.jpg,9,10,-7.178154916059754,14,18,523.5015869140625,0.07918546348810196,2.957793712615967,2.093027114868164,0,0,0,0,0,-1044.037109375,316.88177490234375,-1037.056396484375,397.668701171875,-1032.507080078125,399.32928466796875,-749.72509765625,368.83197021484375,0.4988025426864624,0.4824819564819336,0.018715525045990944,-1029.48388671875,397.93023681640625,11.921735300626375,11.921735300626375,-1068.4708256072024,397.6199598171669,82.34469604492188,84.35437743387101
1136,1136,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001136.jpg,9,10,-7.178154916059754,18,18,517.6513061523438,0.07886183261871338,2.9182891845703125,2.107052803039551,0,0,0,0,0,-1047.5550537109375,317.3384704589844,-1029.48388671875,397.93023681640625,-1025.8551025390625,399.7108154296875,-749.1918334960938,370.85467529296875,0.5065330266952515,0.47854283452033997,0.014924117363989353,-1023.564208984375,398.37823486328125,11.818261728957786,11.818261728957786,-1062.9709526189793,397.7128284578573,84.51629638671875,81.83939981985421
1137,1137,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001137.jpg,9,10,-7.178154916059754,16,18,511.0603332519531,0.07670336961746216,2.9008920192718506,2.0790493488311768,0,0,0,0,0,-1052.29833984375,317.9920654296875,-1023.564208984375,398.37823486328125,-1020.686767578125,392.8970031738281,-749.410400390625,370.8008117675781,0.49979886412620544,0.4821915030479431,0.01800958253443241,-1017.2392578125,395.23858642578125,11.9031910732271,11.9031910732271,-1057.4110933460718,397.4120209421143,84.83020782470703,79.58435513322547
1138,1138,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001138.jpg,9,10,-7.178154916059754,12,18,505.49359130859375,0.0758756622672081,2.8883376121520996,2.0522408485412598,0,0,0,0,0,-1057.4918212890625,318.70770263671875,-1017.2392578125,395.23858642578125,-1013.4345703125,395.38153076171875,-748.140869140625,370.6476745605469,0.5083470344543457,0.47772759199142456,0.013925335370004177,-1011.67431640625,394.9644470214844,11.789715134119021,11.789715134119021,-1051.8045143951597,397.11198850995885,88.9625473022461,78.61028878587199
1139,1139,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001139.jpg,9,10,-7.178154916059754,18,18,498.8041687011719,0.07642801105976105,2.9743916988372803,2.0762577056884766,0,0,0,0,0,-1060.5850830078125,319.0982360839844,-1011.67431640625,394.9644470214844,-1007.666015625,395.897705078125,-752.771484375,370.73046875,0.49860072135925293,0.48292672634124756,0.01847253181040287,-1004.9559936523438,394.96746826171875,11.91552094038432,11.91552094038432,-1046.120727558579,396.8518096235295,94.07835388183594,79.08751972802806
1140,1140,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001140.jpg,9,10,-7.178154916059754,16,18,492.7848205566406,0.07765992730855942,2.9493777751922607,2.103694200515747,0,0,0,0,0,-1063.97998046875,319.5268249511719,-1004.9559936523438,394.96746826171875,-1001.8093872070312,392.2369384765625,-749.01171875,370.78631591796875,0.5015698075294495,0.48135173320770264,0.017078418284654617,-999.0701904296875,393.2401428222656,11.878222016698299,11.878222016698299,-1040.3954748614458,396.412331004222,98.21880340576172,80.42145202478359
1141,1141,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001141.jpg,9,10,-7.178154916059754,14,18,487.5325012207031,0.07523433864116669,3.0160789489746094,2.126410722732544,0,0,0,0,0,-1067.3673095703125,319.9544677734375,-999.0701904296875,393.2401428222656,-996.3990478515625,387.9100646972656,-746.326171875,369.3497314453125,0.5062177181243896,0.478998064994812,0.01478419080376625,-994.0540771484375,390.3338317871094,11.814553374994059,11.814553374994059,-1034.7305777677173,395.6692789115229,101.62718963623047,82.44931102459542
1142,1142,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001142.jpg,9,10,-7.178154916059754,13,18,482.2205505371094,0.0742289125919342,2.998706340789795,2.1254444122314453,0,0,0,0,0,-1070.587646484375,320.3657531738281,-994.0540771484375,390.3338317871094,-991.67529296875,385.6294250488281,-745.3995971679688,369.22052001953125,0.5033314228057861,0.4807035028934479,0.015965059399604797,-988.9407348632812,387.7353210449219,11.84788889589763,11.84788889589763,-1029.1503165891984,394.70239293273943,105.85308837890625,85.10574786398303
1143,1143,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001143.jpg,9,10,-7.178154916059754,11,18,476.222412109375,0.07713918387889862,3.021650791168213,2.145721197128296,0,0,0,0,0,-1074.0977783203125,320.8140563964844,-988.9407348632812,387.7353210449219,-985.3040771484375,389.0599365234375,-747.0967407226562,370.6189270019531,0.49989840388298035,0.4823557436466217,0.017745845019817352,-982.8948364257812,388.07049560546875,11.89628103642372,11.89628103642372,-1023.5345919292255,393.8972362414331,113.3199234008789,88.8694941713349
1144,1144,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001144.jpg,9,10,-7.178154916059754,18,18,469.5806579589844,0.08280083537101746,3.004457473754883,2.142695903778076,0,0,0,0,0,-1077.303955078125,321.2235107421875,-982.8948364257812,388.07049560546875,-979.32080078125,388.22332763671875,-749.9854736328125,371.07379150390625,0.4944635033607483,0.4844571650028229,0.02107929438352585,-976.2537231445312,387.7862548828125,11.982390098802192,11.982390098802192,-1017.8293592919238,393.15984348217756,121.00308990478516,93.33843534156009
1145,1145,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001145.jpg,9,10,-7.178154916059754,16,18,464.0058898925781,0.08166312426328659,3.028804063796997,2.1595418453216553,0,0,0,0,0,-1080.6295166015625,321.66131591796875,-976.2537231445312,387.7862548828125,-973.5504150390625,386.19244384765625,-746.7713623046875,371.8817138671875,0.49954235553741455,0.4821443259716034,0.01831330917775631,-970.7477416992188,386.7265319824219,11.911150191710373,11.911150191710373,-1012.1134635813269,392.3788138683589,127.70077514648438,98.46529357004516
1146,1146,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001146.jpg,9,10,-7.178154916059754,14,18,457.82574462890625,0.07935397326946259,3.0585055351257324,2.1576318740844727,0,0,0,0,0,-1083.95361328125,322.09893798828125,-970.7477416992188,386.7265319824219,-966.6055908203125,385.2586669921875,-752.5625610351562,371.01654052734375,0.49821728467941284,0.48290738463401794,0.01887526735663414,-964.629150390625,385.72113037109375,11.925990853886226,11.925990853886226,-1006.3544171215,391.5713491289704,135.2261505126953,104.15397810136831
1147,1147,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001147.jpg,9,10,-7.178154916059754,12,18,452.4764404296875,0.07791389524936676,3.0848395824432373,2.17604398727417,0,0,0,0,0,-1087.2816162109375,322.5370788574219,-964.629150390625,385.72113037109375,-960.995849609375,387.119873046875,-758.94921875,373.0498046875,0.5001973509788513,0.4820428192615509,0.01775982603430748,-959.2249145507812,386.17034912109375,11.896560548587768,11.896560548587768,-1000.6248791634287,390.9147490617357,142.99549865722656,110.3852157595889
1148,1148,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001148.jpg,9,10,-7.178154916059754,18,18,446.4546813964844,0.07620488107204437,3.16147780418396,2.1722042560577393,0,0,0,0,0,-1090.677734375,323.01129150390625,-959.2249145507812,386.17034912109375,-956.0827026367188,387.305908203125,-742.0248413085938,362.9855651855469,0.4944761097431183,0.4846881330013275,0.020835768431425095,-953.1763916015625,386.2376708984375,11.97633098440369,11.97633098440369,-994.8908161059558,390.3495327083564,151.34130859375,117.08788340383161
1149,1149,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001149.jpg,9,10,-7.178154916059754,16,18,440.9441833496094,0.07622861862182617,3.1230480670928955,2.1867289543151855,0,0,0,0,0,-1094.0728759765625,323.4853820800781,-953.1763916015625,386.2376708984375,-948.9178466796875,385.4150390625,-775.037353515625,378.35504150390625,0.49730604887008667,0.48346835374832153,0.01922556944191456,-947.692626953125,385.6883850097656,11.935174698523133,11.935174698523133,-989.1665049011067,389.78421737576804,159.0483856201172,124.10029111080381
1150,1150,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001150.jpg,9,10,-7.178154916059754,15,18,436.10693359375,0.0767206996679306,3.096889019012451,2.1875295639038086,0,0,0,0,0,-1097.167236328125,323.9174499511719,-947.692626953125,385.6883850097656,-943.618896484375,385.83514404296875,-804.67578125,389.4124755859375,0.4955024719238281,0.48426011204719543,0.020237380638718605,-942.8255615234375,385.83477783203125,11.961178104264246,11.961178104264246,-983.55627558156,389.30608162994446,166.29824829101562,131.0844138506928
1151,1151,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001151.jpg,9,10,-7.178154916059754,15,18,431.9210510253906,0.07722499966621399,3.100339412689209,2.181610107421875,0,0,0,0,0,-1100.553955078125,324.3746337890625,-942.8255615234375,385.83477783203125,-939.0484619140625,385.9897155761719,-841.6179809570312,400.88897705078125,0.48988068103790283,0.48638835549354553,0.02373098023235798,-938.586669921875,386.26739501953125,12.047490248552457,12.047490248552457,-978.1448082430791,388.9404179087953,173.39007568359375,138.39342364389927
1152,1152,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001152.jpg,9,10,-7.178154916059754,16,18,428.54522705078125,0.07497075200080872,3.1051011085510254,2.150319814682007,0,0,0,0,0,-1103.6607666015625,324.79400634765625,-938.586669921875,386.26739501953125,-935.092529296875,385.98779296875,-872.151123046875,410.9316101074219,0.48629841208457947,0.4876667857170105,0.026034751906991005,-935.1530151367188,386.7731628417969,12.10181815433051,12.10181815433051,-972.9871682064497,388.68041662260833,179.5446319580078,145.45467587996862
1153,1153,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001153.jpg,9,10,-7.178154916059754,18,18,425.760986328125,0.0751659944653511,3.069004535675049,2.14640736579895,0,0,0,0,0,-1107.063232421875,325.2532958984375,-935.1530151367188,386.7731628417969,-932.1673583984375,389.1568603515625,-884.7608032226562,415.4727478027344,0.4806889593601227,0.4890938997268677,0.030217092484235764,-932.1699829101562,388.80621337890625,12.195940422260065,12.195940422260065,-968.1182912464229,388.69542228563824,186.08229064941406,152.7435762275435
1154,1154,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001154.jpg,9,10,-7.178154916059754,12,18,422.5271911621094,0.07472752034664154,3.0563929080963135,2.1350181102752686,0,0,0,0,0,-1110.615234375,325.73876953125,-932.1699829101562,388.80621337890625,-927.908203125,392.3009338378906,-893.358642578125,418.36920166015625,0.47260987758636475,0.4903959333896637,0.03699418529868126,-928.6442260742188,391.6136779785156,12.338084483249649,12.338084483249649,-963.4501028810498,389.04053412586154,193.52764892578125,160.2020266052314
1155,1155,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001155.jpg,9,10,-7.178154916059754,15,18,419.76092529296875,0.07557825744152069,3.0672998428344727,2.153470754623413,0,0,0,0,0,-1113.8463134765625,326.18035888671875,-928.6442260742188,391.6136779785156,-925.0679931640625,389.15972900390625,-902.1536254882812,421.445556640625,0.471068412065506,0.4903666377067566,0.03856494277715683,-925.868896484375,391.5608215332031,12.369501069315326,12.369501069315326,-959.0055477757583,389.338596836911,199.0229034423828,167.22627109334363
1156,1156,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001156.jpg,9,10,-7.178154916059754,18,18,417.42901611328125,0.07244540005922318,3.1012747287750244,2.148484945297241,0,0,0,0,0,-1117.0816650390625,326.6225280761719,-925.868896484375,391.5608215332031,-922.087890625,393.17138671875,-905.4044189453125,422.481689453125,0.4767043888568878,0.4898393154144287,0.03345637768507004,-923.3322143554688,393.38427734375,12.265348609784164,12.265348609784164,-954.7465291827118,389.8216082868685,204.92921447753906,174.203387088133
1157,1157,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001157.jpg,9,10,-7.178154916059754,13,18,408.17376708984375,0.07430581748485565,3.190115213394165,2.137521505355835,0,0,0,0,0,-1122.319091796875,327.2924499511719,-923.3322143554688,393.38427734375,-918.5912475585938,397.9005126953125,-758.4683837890625,367.8464660644531,0.46648553013801575,0.49039164185523987,0.043122828006744385,-913.8978881835938,394.49774169921875,12.457594096109256,12.457594096109256,-949.9322813566564,390.37271756649517,218.98846435546875,183.56560836979423
